image,disaster,pre_date,post_date,date_difference,days_difference,x_min,y_min,x_max,y_max,x_max_extended,polygon
hurricane-florence_00000167,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.86872851373234,34.615940155583715,-77.86402387489528,34.62064479442077,-77.86202387489529,"POLYGON ((-77.86872851373234 34.615940155583715, -77.86872851373234 34.62064479442077, -77.86402387489528 34.62064479442077, -77.86402387489528 34.615940155583715"
hurricane-florence_00000168,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.85227784616245,34.5825782560482,-77.84757448644535,34.5872816157653,-77.84557448644536,"POLYGON ((-77.85227784616245 34.5825782560482, -77.85227784616245 34.5872816157653, -77.84757448644535 34.5872816157653, -77.84757448644535 34.5825782560482"
hurricane-florence_00000171,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.8463181790238,34.557406626390694,-77.84161574469756,34.56210906071693,-77.83961574469757,"POLYGON ((-77.8463181790238 34.557406626390694, -77.8463181790238 34.56210906071693, -77.84161574469756 34.56210906071693, -77.84161574469756 34.557406626390694"
hurricane-florence_00000172,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.84660566956447,34.56583682471707,-77.84190293549652,34.57053955878502,-77.83990293549653,"POLYGON ((-77.84660566956447 34.56583682471707, -77.84660566956447 34.57053955878502, -77.84190293549652 34.57053955878502, -77.84190293549652 34.56583682471707"
hurricane-florence_00000174,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.8471810090295,34.582697179670966,-77.84247767504564,34.58740051365482,-77.84047767504565,"POLYGON ((-77.8471810090295 34.582697179670966, -77.8471810090295 34.58740051365482, -77.84247767504564 34.58740051365482, -77.84247767504564 34.582697179670966"
hurricane-florence_00000177,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.85256620876972,34.59100837541661,-77.84786254884304,34.59571203534328,-77.84586254884304,"POLYGON ((-77.85256620876972 34.59100837541661, -77.85256620876972 34.59571203534328, -77.84786254884304 34.59571203534328, -77.84786254884304 34.59100837541661"
hurricane-florence_00000178,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.84122285152337,34.55752522602064,-77.83652044285937,34.56222763468464,-77.83452044285937,"POLYGON ((-77.84122285152337 34.55752522602064, -77.84122285152337 34.56222763468464, -77.83652044285937 34.56222763468464, -77.83652044285937 34.55752522602064"
hurricane-florence_00000179,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.841509829104,34.56595546151271,-77.83680712073348,34.57065816988323,-77.83480712073349,"POLYGON ((-77.841509829104 34.56595546151271, -77.841509829104 34.57065816988323, -77.83680712073348 34.57065816988323, -77.83680712073348 34.56595546151271"
hurricane-florence_00000180,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.84294650646189,34.60810643055306,-77.83824229739577,34.61281063961918,-77.83624229739577,"POLYGON ((-77.84294650646189 34.60810643055306, -77.84294650646189 34.61281063961918, -77.83824229739577 34.61281063961918, -77.83824229739577 34.60810643055306"
hurricane-florence_00000181,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.88444319775355,34.592359817654426,-77.87973905680744,34.59706395860055,-77.87773905680744,"POLYGON ((-77.88444319775355 34.592359817654426, -77.88444319775355 34.59706395860055, -77.87973905680744 34.59706395860055, -77.87973905680744 34.592359817654426"
hurricane-florence_00000183,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.84208414201107,34.58281589082015,-77.83738083379512,34.587519199036095,-77.83538083379513,"POLYGON ((-77.84208414201107 34.58281589082015, -77.84208414201107 34.587519199036095, -77.83738083379512 34.587519199036095, -77.83738083379512 34.58281589082015"
hurricane-florence_00000186,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.84746885805079,34.59112733629362,-77.84276522389261,34.59583097045179,-77.84076522389262,"POLYGON ((-77.84746885805079 34.59112733629362, -77.84746885805079 34.59583097045179, -77.84276522389261 34.59583097045179, -77.84276522389261 34.59112733629362"
hurricane-florence_00000188,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.85593207099183,34.5403085009887,-77.85123018463695,34.545010387343574,-77.84923018463695,"POLYGON ((-77.85593207099183 34.5403085009887, -77.85593207099183 34.545010387343574, -77.85123018463695 34.545010387343574, -77.85123018463695 34.5403085009887"
hurricane-florence_00000189,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.95700927582038,34.71226185924841,-77.95230242442402,34.71696871064478,-77.95030242442402,"POLYGON ((-77.95700927582038 34.71226185924841, -77.95700927582038 34.71696871064478, -77.95230242442402 34.71696871064478, -77.95230242442402 34.71226185924841"
hurricane-florence_00000192,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.84237147743424,34.59124608463065,-77.83766786907925,34.595949692985634,-77.83566786907926,"POLYGON ((-77.84237147743424 34.59124608463065, -77.84237147743424 34.595949692985634, -77.83766786907925 34.595949692985634, -77.83766786907925 34.59124608463065"
hurricane-florence_00000193,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.85083782847705,34.54042745058877,-77.84613596764483,34.54512931142099,-77.84413596764483,"POLYGON ((-77.85083782847705 34.54042745058877, -77.85083782847705 34.54512931142099, -77.84613596764483 34.54512931142099, -77.84613596764483 34.54042745058877"
hurricane-florence_00000195,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.8716493853216,34.55259543322975,-77.86694697310864,34.55729784544271,-77.86494697310864,"POLYGON ((-77.8716493853216 34.55259543322975, -77.8716493853216 34.55729784544271, -77.86694697310864 34.55729784544271, -77.86694697310864 34.55259543322975"
hurricane-florence_00000197,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.9468043979706,34.71250895182819,-77.94209759778015,34.717215752018646,-77.94009759778015,"POLYGON ((-77.9468043979706 34.71250895182819, -77.9468043979706 34.717215752018646, -77.94209759778015 34.717215752018646, -77.94209759778015 34.71250895182819"
hurricane-florence_00000198,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.84689327955022,34.574267009144634,-77.84219024559641,34.57897004309843,-77.84019024559642,"POLYGON ((-77.84689327955022 34.574267009144634, -77.84689327955022 34.57897004309843, -77.84219024559641 34.57897004309843, -77.84219024559641 34.574267009144634"
hurricane-florence_00000203,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.84179692591711,34.57438568311337,-77.83709391769598,34.5790886913345,-77.83509391769599,"POLYGON ((-77.84179692591711 34.57438568311337, -77.84179692591711 34.5790886913345, -77.83709391769598 34.5790886913345, -77.83709391769598 34.57438568311337"
hurricane-florence_00000205,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.86626510206052,34.54428500555696,-77.86156301498517,34.54898709263232,-77.85956301498517,"POLYGON ((-77.86626510206052 34.54428500555696, -77.86626510206052 34.54898709263232, -77.86156301498517 34.54898709263232, -77.86156301498517 34.54428500555696"
hurricane-florence_00000208,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.85155746346517,34.56150289677157,-77.8468548536409,34.566205506595836,-77.84485485364091,"POLYGON ((-77.85155746346517 34.56150289677157, -77.85155746346517 34.566205506595836, -77.8468548536409 34.566205506595836, -77.8468548536409 34.56150289677157"
hurricane-florence_00000209,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.86117066324441,34.54440439812732,-77.85646860163999,34.54910645973174,-77.85446860164,"POLYGON ((-77.86117066324441 34.54440439812732, -77.86117066324441 34.54910645973174, -77.85646860163999 34.54910645973174, -77.85646860163999 34.54440439812732"
hurricane-florence_00000210,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.90377418594309,34.65029013659246,-77.89906985683179,34.654994465703766,-77.89706985683179,"POLYGON ((-77.90377418594309 34.65029013659246, -77.90377418594309 34.654994465703766, -77.89906985683179 34.654994465703766, -77.89906985683179 34.65029013659246"
hurricane-florence_00000211,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.84646190936652,34.561621727291076,-77.84175932518744,34.56632431147016,-77.83975932518744,"POLYGON ((-77.84646190936652 34.561621727291076, -77.84646190936652 34.56632431147016, -77.84175932518744 34.56632431147016, -77.84175932518744 34.561621727291076"
hurricane-florence_00000216,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.84136632541265,34.561740345502955,-77.83666376691339,34.56644290400221,-77.8346637669134,"POLYGON ((-77.84136632541265 34.561740345502955, -77.84136632541265 34.56644290400221, -77.83666376691339 34.56644290400221, -77.83666376691339 34.561740345502955"
hurricane-florence_00000218,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.8779880513813,34.642467449419655,-77.87328415214647,34.64717134865448,-77.87128415214647,"POLYGON ((-77.8779880513813 34.642467449419655, -77.8779880513813 34.64717134865448, -77.87328415214647 34.64717134865448, -77.87328415214647 34.642467449419655"
hurricane-florence_00000219,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.85694156400892,34.56981397078792,-77.85223862868996,34.57451690610688,-77.85023862868997,"POLYGON ((-77.85694156400892 34.56981397078792, -77.85694156400892 34.57451690610688, -77.85223862868996 34.57451690610688, -77.85223862868996 34.56981397078792"
hurricane-florence_00000220,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.87288954862152,34.642587583031336,-77.8681856751932,34.64729145645964,-77.86618567519321,"POLYGON ((-77.87288954862152 34.642587583031336, -77.87288954862152 34.64729145645964, -77.8681856751932 34.64729145645964, -77.8681856751932 34.642587583031336"
hurricane-florence_00000221,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.85184552677654,34.56993305091309,-77.8471426171033,34.574635960586335,-77.8451426171033,"POLYGON ((-77.85184552677654 34.56993305091309, -77.85184552677654 34.574635960586335, -77.8471426171033 34.574635960586335, -77.8471426171033 34.56993305091309"
hurricane-florence_00000222,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.84674945962367,34.57005191866836,-77.84204657563082,34.57475480266121,-77.84004657563082,"POLYGON ((-77.84674945962367 34.57005191866836, -77.84674945962367 34.57475480266121, -77.84204657563082 34.57475480266121, -77.84204657563082 34.57005191866836"
hurricane-florence_00000234,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.9352589661428,34.67483712468367,-77.93055357815166,34.6795425126748,-77.92855357815166,"POLYGON ((-77.9352589661428 34.67483712468367, -77.9352589661428 34.6795425126748, -77.93055357815166 34.6795425126748, -77.93055357815166 34.67483712468367"
hurricane-florence_00000239,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.93015873962943,34.674959751852455,-77.92545337720388,34.67966511427801,-77.92345337720388,"POLYGON ((-77.93015873962943 34.674959751852455, -77.93015873962943 34.67966511427801, -77.92545337720388 34.67966511427801, -77.92545337720388 34.674959751852455"
hurricane-florence_00000242,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.96144241026573,34.67846609035207,-77.95678939125897,34.68311910935884,-77.95478939125897,"POLYGON ((-77.96144241026573 34.67846609035207, -77.96144241026573 34.68311910935884, -77.95678939125897 34.68311910935884, -77.95678939125897 34.67846609035207"
hurricane-florence_00000245,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.95685918316174,34.70804883187737,-77.95215248318779,34.71275553185132,-77.9501524831878,"POLYGON ((-77.95685918316174 34.70804883187737, -77.95685918316174 34.71275553185132, -77.95215248318779 34.71275553185132, -77.95215248318779 34.70804883187737"
hurricane-florence_00000248,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-78.01153422980873,34.70500629482729,-78.00687980680384,34.70966071783218,-78.00487980680384,"POLYGON ((-78.01153422980873 34.70500629482729, -78.01153422980873 34.70966071783218, -78.00687980680384 34.70966071783218, -78.00687980680384 34.70500629482729"
hurricane-florence_00000252,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.9364503355873,34.70854208682902,-77.9317437380937,34.71324868432262,-77.9297437380937,"POLYGON ((-77.9364503355873 34.70854208682902, -77.9364503355873 34.71324868432262, -77.9317437380937 34.71324868432262, -77.9317437380937 34.70854208682902"
hurricane-florence_00000255,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.93134804621711,34.708664867439275,-77.92664147443068,34.7133714392257,-77.92464147443069,"POLYGON ((-77.93134804621711 34.708664867439275, -77.93134804621711 34.7133714392257, -77.92664147443068 34.7133714392257, -77.92664147443068 34.708664867439275"
hurricane-florence_00000259,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.99082178842954,34.712929911419906,-77.9861673646717,34.71758433517775,-77.9841673646717,"POLYGON ((-77.99082178842954 34.712929911419906, -77.99082178842954 34.71758433517775, -77.9861673646717 34.71758433517775, -77.9861673646717 34.712929911419906"
hurricane-florence_00000261,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.90902036197035,34.65438193754222,-77.90431585647117,34.65908644304139,-77.90231585647118,"POLYGON ((-77.90902036197035 34.65438193754222, -77.90902036197035 34.65908644304139, -77.90431585647117 34.65908644304139, -77.90431585647117 34.65438193754222"
hurricane-florence_00000263,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.90392126952997,34.654503404692264,-77.89921678968192,34.65920788454033,-77.89721678968192,"POLYGON ((-77.90392126952997 34.654503404692264, -77.90392126952997 34.65920788454033, -77.89921678968192 34.65920788454033, -77.89921678968192 34.654503404692264"
hurricane-florence_00000267,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.91574502937246,34.7006055571487,-77.91103883736864,34.70531174915252,-77.90903883736864,"POLYGON ((-77.91574502937246 34.7006055571487, -77.91574502937246 34.70531174915252, -77.91103883736864 34.70531174915252, -77.91103883736864 34.7006055571487"
hurricane-florence_00000268,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.97551530768831,34.71255070189714,-77.97086107560389,34.71720493398156,-77.9688610756039,"POLYGON ((-77.97551530768831 34.71255070189714, -77.97551530768831 34.71720493398156, -77.97086107560389 34.71720493398156, -77.97086107560389 34.71255070189714"
hurricane-florence_00000269,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.88803874578066,34.638013208525976,-77.88333494561206,34.64271700869458,-77.88133494561207,"POLYGON ((-77.88803874578066 34.638013208525976, -77.88803874578066 34.64271700869458, -77.88333494561206 34.64271700869458, -77.88333494561206 34.638013208525976"
hurricane-florence_00000271,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.88323251726229,34.646560453771066,-77.87852844166204,34.65126452937132,-77.87652844166205,"POLYGON ((-77.88323251726229 34.646560453771066, -77.88323251726229 34.65126452937132, -77.87852844166204 34.65126452937132, -77.87852844166204 34.646560453771066"
hurricane-florence_00000276,hurricane-florence,2018-04-06 15:49:36+00:00,2018-09-20 16:04:41+00:00,167 days 00:15:05,167,-77.8730350273757,34.646800971383364,-77.86833100338913,34.65150499536994,-77.86633100338913,"POLYGON ((-77.8730350273757 34.646800971383364, -77.8730350273757 34.65150499536994, -77.86833100338913 34.65150499536994, -77.86833100338913 34.646800971383364"
